cross,reference,chr,start,end,crossovers,gene,mRNA,exon,CDS
lycopersicum_pimpinellifolium,lycopersicum,chr10,20100000,20200000,0,3,3,9,9
lycopersicum_pimpinellifolium,lycopersicum,chr10,20200000,20300000,0,5,5,13,13
lycopersicum_pimpinellifolium,lycopersicum,chr10,20300000,20400000,0,3,3,14,13
lycopersicum_pimpinellifolium,lycopersicum,chr10,20400000,20500000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr10,20500000,20600000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,20600000,20700000,0,1,1,5,3
lycopersicum_pimpinellifolium,lycopersicum,chr10,20700000,20800000,0,2,2,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr10,20800000,20900000,0,1,1,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr10,20900000,21000000,0,3,3,10,10
lycopersicum_pimpinellifolium,lycopersicum,chr10,21000000,21100000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,21100000,21200000,0,1,1,15,15
lycopersicum_pimpinellifolium,lycopersicum,chr10,21200000,21300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,21300000,21400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,21400000,21500000,0,3,3,18,18
lycopersicum_pimpinellifolium,lycopersicum,chr10,21500000,21600000,0,1,1,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr10,21600000,21700000,0,2,2,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr10,21700000,21800000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,21800000,21900000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,21900000,22000000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,22000000,22100000,0,3,3,9,9
lycopersicum_pimpinellifolium,lycopersicum,chr10,22100000,22200000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,22200000,22300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,22300000,22400000,0,2,2,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr10,22400000,22500000,0,2,2,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr10,22500000,22600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,22600000,22700000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,22700000,22800000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,22800000,22900000,0,4,4,13,13
lycopersicum_pimpinellifolium,lycopersicum,chr10,22900000,23000000,0,7,7,12,12
lycopersicum_pimpinellifolium,lycopersicum,chr10,23000000,23100000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr10,23100000,23200000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,23200000,23300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,23300000,23400000,0,1,1,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr10,23400000,23500000,0,3,3,10,10
lycopersicum_pimpinellifolium,lycopersicum,chr10,23500000,23600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,23600000,23700000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,23700000,23800000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr10,23800000,23900000,0,1,1,15,15
lycopersicum_pimpinellifolium,lycopersicum,chr10,23900000,24000000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,24000000,24100000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,24100000,24200000,0,1,1,12,11
lycopersicum_pimpinellifolium,lycopersicum,chr10,24200000,24300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,24300000,24400000,0,4,4,15,15
lycopersicum_pimpinellifolium,lycopersicum,chr10,24400000,24500000,1,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,24500000,24600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,24600000,24700000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,24700000,24800000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,24800000,24900000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,24900000,25000000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,25000000,25100000,0,1,1,12,11
lycopersicum_pimpinellifolium,lycopersicum,chr10,25100000,25200000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,25200000,25300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,25300000,25400000,0,3,3,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr10,25400000,25500000,0,2,2,21,20
lycopersicum_pimpinellifolium,lycopersicum,chr10,25500000,25600000,0,1,1,12,12
lycopersicum_pimpinellifolium,lycopersicum,chr10,25600000,25700000,0,2,2,16,16
lycopersicum_pimpinellifolium,lycopersicum,chr10,25700000,25800000,0,2,2,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr10,25800000,25900000,0,4,4,12,12
lycopersicum_pimpinellifolium,lycopersicum,chr10,25900000,26000000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,26000000,26100000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,26100000,26200000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr10,26200000,26300000,0,1,1,4,3
lycopersicum_pimpinellifolium,lycopersicum,chr10,26300000,26400000,0,1,1,7,4
lycopersicum_pimpinellifolium,lycopersicum,chr10,26400000,26500000,0,4,4,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr10,26500000,26600000,0,2,2,10,9
lycopersicum_pimpinellifolium,lycopersicum,chr10,26600000,26700000,0,4,4,21,18
lycopersicum_pimpinellifolium,lycopersicum,chr10,26700000,26800000,0,1,1,10,10
lycopersicum_pimpinellifolium,lycopersicum,chr10,26800000,26900000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,26900000,27000000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,27000000,27100000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,27100000,27200000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,27200000,27300000,0,3,3,13,13
lycopersicum_pimpinellifolium,lycopersicum,chr10,27300000,27400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,27400000,27500000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,27500000,27600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,27600000,27700000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,27700000,27800000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,27800000,27900000,0,1,1,12,10
lycopersicum_pimpinellifolium,lycopersicum,chr10,27900000,28000000,0,2,2,13,13
lycopersicum_pimpinellifolium,lycopersicum,chr10,28000000,28100000,0,3,3,15,15
lycopersicum_pimpinellifolium,lycopersicum,chr10,28100000,28200000,0,2,2,9,9
lycopersicum_pimpinellifolium,lycopersicum,chr10,28200000,28300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,28300000,28400000,1,2,2,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr10,28400000,28500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,28500000,28600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,28600000,28700000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,28700000,28800000,0,3,3,9,9
lycopersicum_pimpinellifolium,lycopersicum,chr10,28800000,28900000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,28900000,29000000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,29000000,29100000,0,3,3,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr10,29100000,29200000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,29200000,29300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,29300000,29400000,0,2,2,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr10,29400000,29500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,29500000,29600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,29600000,29700000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,29700000,29800000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr10,29800000,29900000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,29900000,30000000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,30000000,30100000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,30100000,30200000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,30200000,30300000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,30300000,30400000,0,2,2,7,5
lycopersicum_pimpinellifolium,lycopersicum,chr10,30400000,30500000,1,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,30500000,30600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,30600000,30700000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr10,30700000,30800000,1,4,4,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr10,30800000,30900000,0,2,2,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr10,30900000,31000000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,31000000,31100000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,31100000,31200000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,31200000,31300000,0,4,4,14,14
lycopersicum_pimpinellifolium,lycopersicum,chr10,31300000,31400000,0,1,1,13,13
lycopersicum_pimpinellifolium,lycopersicum,chr10,31400000,31500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,31500000,31600000,0,1,1,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr10,31600000,31700000,0,3,3,13,12
lycopersicum_pimpinellifolium,lycopersicum,chr10,31700000,31800000,0,1,1,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr10,31800000,31900000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,31900000,32000000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,32000000,32100000,1,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,32100000,32200000,0,3,3,8,8
lycopersicum_pimpinellifolium,lycopersicum,chr10,32200000,32300000,0,1,1,14,14
lycopersicum_pimpinellifolium,lycopersicum,chr10,32300000,32400000,0,3,3,9,9
lycopersicum_pimpinellifolium,lycopersicum,chr10,32400000,32500000,0,3,3,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr10,32500000,32600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,32600000,32700000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,32700000,32800000,0,2,2,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr10,32800000,32900000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,32900000,33000000,0,2,2,9,5
lycopersicum_pimpinellifolium,lycopersicum,chr10,33000000,33100000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,33100000,33200000,0,6,6,15,13
lycopersicum_pimpinellifolium,lycopersicum,chr10,33200000,33300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,33300000,33400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,33400000,33500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,33500000,33600000,0,4,4,18,18
lycopersicum_pimpinellifolium,lycopersicum,chr10,33600000,33700000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,33700000,33800000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr10,33800000,33900000,0,3,3,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr10,33900000,34000000,0,2,2,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr10,34000000,34100000,0,1,1,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr10,34100000,34200000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,34200000,34300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,34300000,34400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,34400000,34500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,34500000,34600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,34600000,34700000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr10,34700000,34800000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,34800000,34900000,1,4,4,10,10
lycopersicum_pimpinellifolium,lycopersicum,chr10,34900000,35000000,0,3,3,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr10,35000000,35100000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr10,35100000,35200000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,35200000,35300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,35300000,35400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,35400000,35500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,35500000,35600000,0,1,1,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr10,35600000,35700000,0,1,1,2,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,35700000,35800000,0,0,0,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,35800000,35900000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr10,35900000,36000000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,36000000,36100000,0,1,1,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr10,36100000,36200000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,36200000,36300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,36300000,36400000,0,4,4,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr10,36400000,36500000,0,3,3,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr10,36500000,36600000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,36600000,36700000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,36700000,36800000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,36800000,36900000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,36900000,37000000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,37000000,37100000,0,2,2,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr10,37100000,37200000,0,2,2,13,13
lycopersicum_pimpinellifolium,lycopersicum,chr10,37200000,37300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,37300000,37400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,37400000,37500000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,37500000,37600000,1,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,37600000,37700000,1,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,37700000,37800000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,37800000,37900000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,37900000,38000000,0,2,2,8,6
lycopersicum_pimpinellifolium,lycopersicum,chr10,38000000,38100000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,38100000,38200000,0,1,1,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr10,38200000,38300000,0,3,3,29,27
lycopersicum_pimpinellifolium,lycopersicum,chr10,38300000,38400000,0,1,1,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr10,38400000,38500000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,38500000,38600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,38600000,38700000,0,2,2,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr10,38700000,38800000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,38800000,38900000,0,5,5,19,18
lycopersicum_pimpinellifolium,lycopersicum,chr10,38900000,39000000,0,5,5,28,28
lycopersicum_pimpinellifolium,lycopersicum,chr10,39000000,39100000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,39100000,39200000,0,2,2,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr10,39200000,39300000,0,4,4,12,12
lycopersicum_pimpinellifolium,lycopersicum,chr10,39300000,39400000,0,2,2,17,15
lycopersicum_pimpinellifolium,lycopersicum,chr10,39400000,39500000,0,1,1,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr10,39500000,39600000,0,6,6,15,14
lycopersicum_pimpinellifolium,lycopersicum,chr10,39600000,39700000,0,2,2,10,10
lycopersicum_pimpinellifolium,lycopersicum,chr10,39700000,39800000,0,4,4,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr10,39800000,39900000,0,2,2,10,10
lycopersicum_pimpinellifolium,lycopersicum,chr10,39900000,40000000,0,3,3,8,8
lycopersicum_pimpinellifolium,lycopersicum,chr10,40000000,40100000,0,2,2,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr10,40100000,40200000,0,1,1,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr10,40200000,40300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,40300000,40400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,40400000,40500000,0,7,7,22,22
lycopersicum_pimpinellifolium,lycopersicum,chr10,40500000,40600000,0,6,6,25,23
lycopersicum_pimpinellifolium,lycopersicum,chr10,40600000,40700000,0,2,2,8,8
lycopersicum_pimpinellifolium,lycopersicum,chr10,40700000,40800000,0,0,0,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,40800000,40900000,0,1,1,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr10,40900000,41000000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,41000000,41100000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,41100000,41200000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,41200000,41300000,0,2,2,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr10,41300000,41400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,41400000,41500000,0,4,4,10,10
lycopersicum_pimpinellifolium,lycopersicum,chr10,41500000,41600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,41600000,41700000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,41700000,41800000,0,3,3,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr10,41800000,41900000,0,10,10,24,23
lycopersicum_pimpinellifolium,lycopersicum,chr10,41900000,42000000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr10,42000000,42100000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,42100000,42200000,0,3,3,12,12
lycopersicum_pimpinellifolium,lycopersicum,chr10,42200000,42300000,0,1,1,7,6
lycopersicum_pimpinellifolium,lycopersicum,chr10,42300000,42400000,0,2,2,10,10
lycopersicum_pimpinellifolium,lycopersicum,chr10,42400000,42500000,0,4,4,21,21
lycopersicum_pimpinellifolium,lycopersicum,chr10,42500000,42600000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,42600000,42700000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr10,42700000,42800000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr10,42800000,42900000,0,2,2,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr10,42900000,43000000,0,2,2,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr10,43000000,43100000,0,2,2,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr10,43100000,43200000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr10,43200000,43300000,0,3,3,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr10,43300000,43400000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr10,43400000,43500000,0,3,3,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr10,43500000,43600000,0,1,1,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr10,43600000,43700000,0,4,4,21,21
lycopersicum_pimpinellifolium,lycopersicum,chr10,43700000,43800000,0,4,4,13,13
lycopersicum_pimpinellifolium,lycopersicum,chr10,43800000,43900000,0,4,4,32,30
lycopersicum_pimpinellifolium,lycopersicum,chr10,43900000,44000000,0,2,2,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr10,44000000,44100000,0,1,1,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr10,44100000,44200000,0,1,1,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr10,44200000,44300000,0,3,3,13,12
lycopersicum_pimpinellifolium,lycopersicum,chr10,44300000,44400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,44400000,44500000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,44500000,44600000,0,2,2,6,5
lycopersicum_pimpinellifolium,lycopersicum,chr10,44600000,44700000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,44700000,44800000,0,2,2,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr10,44800000,44900000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr10,44900000,45000000,0,6,6,16,16
lycopersicum_pimpinellifolium,lycopersicum,chr10,45000000,45100000,0,7,7,20,20
lycopersicum_pimpinellifolium,lycopersicum,chr10,45100000,45200000,0,6,6,15,13
lycopersicum_pimpinellifolium,lycopersicum,chr10,45200000,45300000,0,4,4,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr10,45300000,45400000,0,6,6,18,17
lycopersicum_pimpinellifolium,lycopersicum,chr10,45400000,45500000,0,2,2,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr10,45500000,45600000,0,3,3,23,23
lycopersicum_pimpinellifolium,lycopersicum,chr10,45600000,45700000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,45700000,45800000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,45800000,45900000,0,7,7,20,20
lycopersicum_pimpinellifolium,lycopersicum,chr10,45900000,46000000,0,4,4,15,14
lycopersicum_pimpinellifolium,lycopersicum,chr10,46000000,46100000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,46100000,46200000,0,7,7,19,19
lycopersicum_pimpinellifolium,lycopersicum,chr10,46200000,46300000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,46300000,46400000,0,2,2,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr10,46400000,46500000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,46500000,46600000,0,2,2,8,8
lycopersicum_pimpinellifolium,lycopersicum,chr10,46600000,46700000,0,4,4,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr10,46700000,46800000,0,4,4,19,17
lycopersicum_pimpinellifolium,lycopersicum,chr10,46800000,46900000,0,5,5,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr10,46900000,47000000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,47000000,47100000,0,4,4,15,15
lycopersicum_pimpinellifolium,lycopersicum,chr10,47100000,47200000,0,7,7,19,17
lycopersicum_pimpinellifolium,lycopersicum,chr10,47200000,47300000,0,1,1,8,8
lycopersicum_pimpinellifolium,lycopersicum,chr10,47300000,47400000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,47400000,47500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,47500000,47600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,47600000,47700000,1,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,47700000,47800000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,47800000,47900000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,47900000,48000000,1,4,4,11,8
lycopersicum_pimpinellifolium,lycopersicum,chr10,48000000,48100000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,48100000,48200000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,48200000,48300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,48300000,48400000,0,1,1,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr10,48400000,48500000,0,1,1,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr10,48500000,48600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,48600000,48700000,0,1,1,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr10,48700000,48800000,0,9,9,17,16
lycopersicum_pimpinellifolium,lycopersicum,chr10,48800000,48900000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,48900000,49000000,0,5,5,30,29
lycopersicum_pimpinellifolium,lycopersicum,chr10,49000000,49100000,0,3,3,13,13
lycopersicum_pimpinellifolium,lycopersicum,chr10,49100000,49200000,0,5,5,9,9
lycopersicum_pimpinellifolium,lycopersicum,chr10,49200000,49300000,0,2,2,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr10,49300000,49400000,0,4,4,10,10
lycopersicum_pimpinellifolium,lycopersicum,chr10,49400000,49500000,0,4,4,21,20
lycopersicum_pimpinellifolium,lycopersicum,chr10,49500000,49600000,0,2,2,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr10,49600000,49700000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,49700000,49800000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,49800000,49900000,0,1,1,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr10,49900000,50000000,0,3,3,26,26
lycopersicum_pimpinellifolium,lycopersicum,chr10,50000000,50100000,0,1,1,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr10,50100000,50200000,0,6,6,14,14
lycopersicum_pimpinellifolium,lycopersicum,chr10,50200000,50300000,0,5,5,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr10,50300000,50400000,0,7,7,20,20
lycopersicum_pimpinellifolium,lycopersicum,chr10,50400000,50500000,0,3,3,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr10,50500000,50600000,1,7,7,59,58
lycopersicum_pimpinellifolium,lycopersicum,chr10,50600000,50700000,0,4,4,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr10,50700000,50800000,0,2,2,9,9
lycopersicum_pimpinellifolium,lycopersicum,chr10,50800000,50900000,0,11,11,28,26
lycopersicum_pimpinellifolium,lycopersicum,chr10,50900000,51000000,0,5,5,37,37
lycopersicum_pimpinellifolium,lycopersicum,chr10,51000000,51100000,1,3,3,6,6
